date,temp_mean_c,temp_max_c,temp_min_c,temp_anomaly_c,precip_month_mm,precip_1d_max_mm,precip_3d_max_mm,precip_7d_max_mm,precip_30d_max_mm,pdd,freeze_thaw_cycles,snowfall_mm_we,snow_depth_m,solar_radiation_mj_m2,runoff_mm,observation_count,expected_observation_count,valid_area_fraction,period_completeness,is_complete_period,quality_status,quality_reason,expected_days,missing_data_flag,month,precip_anomaly_z,pdd_anomaly_z
1997-01-01,-10.70314873877969,-0.8066482425826381,-23.503884262739955,-0.9433378080044716,60.57327840462835,15.03531599867501,29.638541080611283,36.164666891501355,60.42888167216134,0.0,0,53.93605095705963,3.035405955482383,497.55569091766364,19.50279926588886,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,1,0.25227010538347716,-0.20695424178800786
1997-02-01,-10.862458402900115,-2.2999061772388547,-19.04994123164905,-1.5688071860261867,83.34808355930672,11.527613856000546,20.221997224829916,30.955729744357203,93.60306952789168,0.0,0,74.55709426782444,3.4512383333899486,529.4763874912034,9.04393077609742,28,28,,1.0,True,GOOD,coverage and completeness requirements passed,28,False,2,0.4616478273218164,
1997-03-01,-6.906002652094204,-0.45962361625008724,-19.498483768170498,-0.4206865288533729,66.66155262500652,13.328474358426778,20.984090200142226,22.579828308120362,89.11117984237953,0.0,0,53.56272961878802,3.5682357002128926,732.4600061129954,15.216929084352001,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,3,0.07149965831218781,-0.26352548186924535
1997-04-01,-5.098948308425822,2.3975028223927866,-16.278736287921667,-2.1577156196649687,72.56072521500403,12.491379147145807,20.02994676007682,43.82243605495572,95.58052653314498,0.0,10,37.22968936506541,3.5593659060528395,792.33030447924,58.68019585161458,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,4,0.18149761231584935,-0.5175588163211239
1997-05-01,0.00816968268499228,5.671964336397972,-8.4701112257268,-1.249441555649592,74.42907764312983,6.419109709868798,17.891609728400375,34.18955536804096,73.78721046663655,13.034856873221141,31,34.740934885099776,3.0464300418736654,855.906881747361,115.9594993825994,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,5,-1.1759165089668457,-1.5941730483671375
1997-06-01,4.517204613759828,10.039319865624748,-3.616865534181727,-1.035699735209208,284.3549315224978,64.70497704402251,103.04821971914367,146.672087312845,284.35493152249774,135.51613841279485,13,67.86741304980103,2.92634755402363,700.2819076002816,126.84850956534181,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,6,0.09516821955432057,-1.5959629416617411
1997-07-01,7.545619615228636,12.712500560526971,2.5022477839213098,0.35816820441161856,405.18733404938473,24.38909757266977,97.63477371114818,150.57838068847695,465.04209922632015,233.91420807208772,0,13.028000661006159,2.9068205717690563,590.2939359303308,347.39881069160197,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,7,-0.9726392624849125,0.82659651134213
1997-08-01,6.898239349498963,12.347912219676415,1.8269150521200086,-0.059480374892043414,373.6847812740622,28.76799140428908,65.01622580035769,140.78561571406175,436.0398103015438,213.84541983446786,0,30.70987793331852,2.904314160742987,533.8463411576355,323.3585577303469,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,8,-0.5982943145967446,-0.15151520570195665
1997-09-01,4.771805283670778,10.816339981111339,-4.282611886117739,-0.25833229538829483,172.69880340212347,13.46902990082804,35.95577613116327,74.77174918002679,358.4943659203022,143.8604900681361,8,27.435473429876723,2.9049208863345086,560.6861529991644,155.35445580026953,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,9,-0.842119989795978,-0.3745599395574737
1997-10-01,-3.2644543379076136,3.738589395929798,-18.371392734213472,-3.274031133310804,53.3094105765984,13.462652338279321,18.788540339293252,22.374559900380305,168.1001339093193,0.0,23,34.92249229386774,2.928427344072927,611.170551700079,63.04419378866032,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,10,-0.43642386895859187,-1.7963251818269872
